fold,split,metric,iteration,value
1,learn,TotalF1:average=Macro,1,0.6340132565370764
1,learn,TotalF1:average=Macro,2,0.6501590307401551
1,learn,TotalF1:average=Macro,3,0.6577480883351507
1,learn,TotalF1:average=Macro,4,0.65812690420299
1,learn,TotalF1:average=Macro,5,0.6560764709002469
1,learn,TotalF1:average=Macro,6,0.6530720261676533
1,learn,TotalF1:average=Macro,7,0.6538993961902235
1,learn,TotalF1:average=Macro,8,0.6518124650885275
1,learn,TotalF1:average=Macro,9,0.6517767869751555
1,learn,TotalF1:average=Macro,10,0.6519065998707184
1,learn,TotalF1:average=Macro,11,0.6508447554921877
1,learn,TotalF1:average=Macro,12,0.6497918979357282
1,learn,TotalF1:average=Macro,13,0.6532915980209143
1,learn,TotalF1:average=Macro,14,0.6512875532287734
1,learn,TotalF1:average=Macro,15,0.6522662606966662
1,learn,TotalF1:average=Macro,16,0.6519304579118653
1,learn,TotalF1:average=Macro,17,0.6519180781227045
1,learn,TotalF1:average=Macro,18,0.6511553026591477
1,learn,TotalF1:average=Macro,19,0.6528346090415694
1,learn,TotalF1:average=Macro,20,0.6551815032931155
1,learn,TotalF1:average=Macro,21,0.6569343131445784
1,learn,TotalF1:average=Macro,22,0.6577864722971417
1,learn,TotalF1:average=Macro,23,0.6580610931942941
1,learn,TotalF1:average=Macro,24,0.6588788425022143
1,learn,TotalF1:average=Macro,25,0.6581403317689587
1,learn,TotalF1:average=Macro,26,0.6581592068824269
1,learn,TotalF1:average=Macro,27,0.6581404647396931
1,learn,TotalF1:average=Macro,28,0.658654758890395
1,learn,TotalF1:average=Macro,29,0.6594041962608499
1,learn,TotalF1:average=Macro,30,0.6597869480984554
1,learn,TotalF1:average=Macro,31,0.6603484907665255
1,learn,TotalF1:average=Macro,32,0.6601029716072304
1,learn,TotalF1:average=Macro,33,0.6605639856857253
1,learn,TotalF1:average=Macro,34,0.6609799676480416
1,learn,TotalF1:average=Macro,35,0.6616939864436923
1,learn,TotalF1:average=Macro,36,0.6619012886710375
1,learn,TotalF1:average=Macro,37,0.6613321869681336
1,learn,TotalF1:average=Macro,38,0.6639240665975349
1,learn,TotalF1:average=Macro,39,0.6647269160722844
1,learn,TotalF1:average=Macro,40,0.6668634377983388
1,learn,TotalF1:average=Macro,41,0.6672304929683406
1,learn,TotalF1:average=Macro,42,0.6690684020563538
1,learn,TotalF1:average=Macro,43,0.6698800073555353
1,learn,TotalF1:average=Macro,44,0.6692876066432565
1,learn,TotalF1:average=Macro,45,0.6678305435935297
1,learn,TotalF1:average=Macro,46,0.669033856831821
1,learn,TotalF1:average=Macro,47,0.6694821246962792
1,learn,TotalF1:average=Macro,48,0.6693155620124274
1,learn,TotalF1:average=Macro,49,0.6708378092517084
1,learn,TotalF1:average=Macro,50,0.6722091994629102
1,learn,TotalF1:average=Macro,51,0.6726990704603458
1,learn,TotalF1:average=Macro,52,0.6732828305678096
1,learn,TotalF1:average=Macro,53,0.6738891855608018
1,learn,TotalF1:average=Macro,54,0.6740577366523495
1,learn,TotalF1:average=Macro,55,0.6755129764726011
1,learn,TotalF1:average=Macro,56,0.6764524093179347
1,learn,TotalF1:average=Macro,57,0.6767308478909477
1,learn,TotalF1:average=Macro,58,0.6775314905837808
1,learn,TotalF1:average=Macro,59,0.6784885642599097
1,learn,TotalF1:average=Macro,60,0.6783670827079709
1,learn,TotalF1:average=Macro,61,0.678864825157394
1,learn,TotalF1:average=Macro,62,0.6799328875347296
1,learn,TotalF1:average=Macro,63,0.6789618992841915
1,learn,TotalF1:average=Macro,64,0.6800472586974027
1,learn,TotalF1:average=Macro,65,0.6807239694493301
1,learn,TotalF1:average=Macro,66,0.6804360158768213
1,learn,TotalF1:average=Macro,67,0.6805708197276623
1,learn,TotalF1:average=Macro,68,0.6811878676183352
1,learn,TotalF1:average=Macro,69,0.6818500063095841
1,learn,TotalF1:average=Macro,70,0.6812620076734152
1,learn,TotalF1:average=Macro,71,0.6825203542556137
1,learn,TotalF1:average=Macro,72,0.6833273505322033
1,learn,TotalF1:average=Macro,73,0.6840135494327562
1,learn,TotalF1:average=Macro,74,0.6846903494594586
1,learn,TotalF1:average=Macro,75,0.685086699061368
1,learn,TotalF1:average=Macro,76,0.6854319773272993
1,learn,TotalF1:average=Macro,77,0.6854950709156528
1,learn,TotalF1:average=Macro,78,0.6848759695570619
1,learn,TotalF1:average=Macro,79,0.6852307476653576
1,learn,TotalF1:average=Macro,80,0.6858401568411799
1,learn,TotalF1:average=Macro,81,0.6862084318234676
1,learn,TotalF1:average=Macro,82,0.6865606317371937
1,learn,TotalF1:average=Macro,83,0.686878148059942
1,learn,TotalF1:average=Macro,84,0.6876578928473505
1,learn,TotalF1:average=Macro,85,0.6882114481547452
1,learn,TotalF1:average=Macro,86,0.688460746309279
1,learn,TotalF1:average=Macro,87,0.6891785140639732
1,learn,TotalF1:average=Macro,88,0.6887507432908969
1,learn,TotalF1:average=Macro,89,0.68997705373863
1,learn,TotalF1:average=Macro,90,0.6901929868398586
1,learn,TotalF1:average=Macro,91,0.6906552685058024
1,learn,TotalF1:average=Macro,92,0.6909415695740163
1,learn,TotalF1:average=Macro,93,0.6918179700273623
1,learn,TotalF1:average=Macro,94,0.692102294103448
1,learn,TotalF1:average=Macro,95,0.6920128935010035
1,learn,TotalF1:average=Macro,96,0.6933522481266441
1,learn,TotalF1:average=Macro,97,0.6938303382291179
